head_m,flow_m3h,frequency_hz,true_efficiency,proxy_value
20,0.21021819065841105,37.77777777777778,0.11765009965491519,1.3011346697271076
20,0.4536144346846628,38.131313131313135,0.2176268342018867,2.5212650434609727
20,0.6448505314327888,38.484848484848484,0.28767082840506286,3.341332170107364
20,0.8033759662490934,38.83838383838384,0.3396430042525682,3.986289990986483
20,0.89011746057066,39.19191919191919,0.3647204739664461,4.309561741287931
20,1.0214223721843823,39.54545454545455,0.4008819769309544,4.6862194470965255
20,1.1193990071080362,39.898989898989896,0.424854798047164,4.974464808061597
20,1.1853825647591585,40.25252525252525,0.43903610790713177,5.1308808581218175
20,1.292299636939403,40.60606060606061,0.4617465458017816,5.19537066444541
20,1.3871298288767282,40.95959595959596,0.4797075094689582,5.727104092565459
20,1.5170596843019075,41.313131313131315,0.5023755194941512,6.094196626645262
20,1.5570713555362192,41.666666666666664,0.5071152711114545,6.082474307555396
20,1.6609955551893045,42.02020202020202,0.5217670738675799,6.387911230864938
20,1.7381041191893876,42.37373737373737,0.5308553390486072,6.409909585774964
20,1.8110887447210968,42.72727272727273,0.5384521589784954,6.554469332753966
20,1.8859491673606472,43.08080808080808,0.5454161093551595,6.744217171709823
20,1.9904222575347312,43.43434343434343,0.5542783627047081,6.659439927484606
20,2.036762510563509,43.78787878787879,0.5568737728070183,6.854340054088851
20,2.085483151210756,44.141414141414145,0.5594179143744523,6.706770037468754
20,2.2165274202504777,44.494949494949495,0.5665916862711823,7.162975438173326
20,2.200762383897351,44.848484848484844,0.5647999395527353,6.715088264874732
20,2.310773720986483,45.2020202020202,0.5691642829324078,6.831901486033931
20,2.3477099459390147,45.55555555555556,0.569826750865028,7.076068492163428
20,2.3907944068523843,45.90909090909091,0.5705809234965645,6.9479897870703535
20,2.4423502550407696,46.26262626262626,0.5713817266275772,6.842461951939897
20,2.461533183882684,46.61616161616162,0.5713923874633763,6.795249471550951
20,2.5301114534621285,46.96969696969697,0.5721586408350434,6.980821136073417
20,2.5894220018663288,47.32323232323232,0.5724103608480301,6.985553206547038
20,2.662373689922404,47.67676767676768,0.5722441143002993,6.856417913956837
20,2.716611951603796,48.03030303030303,0.5718378825927993,6.715506496903623
20,2.8286746068838178,48.38383838383838,0.5696162873028073,6.838746190342107
20,2.983281852993563,48.73737373737374,0.5634190149630496,7.308558089423548
20,2.940454853844232,49.09090909090909,0.566825943002099,6.9949363251943995
20,2.9685658188059643,49.44444444444444,0.5665011739593586,6.874493617713545
20,2.959253938226742,49.7979797979798,0.5678526128012197,6.779862003195604
20,3.127790732219834,50.151515151515156,0.5597383339855719,7.104441676445772
20,3.1746119488332005,50.505050505050505,0.5579806703258479,6.860394847798817
20,3.1311063608357226,50.858585858585855,0.5623609718755733,6.678631034433427
20,3.211068911915174,51.21212121212121,0.5585522631399701,6.66566293465781
20,3.223183752992365,51.56565656565657,0.5592500471084375,6.626709922934407
20,3.3589957502007866,51.91919191919192,0.5503418931801811,6.841855782938298
20,3.3698113346595107,52.27272727272727,0.5513911530610214,6.706806490964479
20,3.495929431976964,52.62626262626263,0.5416126248152705,6.911871781134569
20,3.45252527792156,52.97979797979798,0.5481211504436425,6.483528891723255
20,3.601346531931579,53.33333333333333,0.5353128078052483,6.816020648848713
20,3.641556708618987,53.68686868686869,0.5334552970558959,6.919117412900002
20,3.62997353804813,54.04040404040404,0.5374130171133811,6.682132502196234
20,3.675334190019294,54.39393939393939,0.5350497486294233,6.389941393566997
20,3.695612986338809,54.74747474747475,0.5354473930048392,6.647926729805005
20,3.766045036697112,55.101010101010104,0.53018175457106,6.571246192481159
20,3.8153501507423324,55.45454545454545,0.5272062657247117,6.33968792274087
20,3.9282364019476077,55.80808080808081,0.5159552765009806,6.3082786498029515
20,3.9526609391749634,56.161616161616166,0.5160167358993382,6.511718684490675
20,3.87706638612553,56.515151515151516,0.5285262818335751,6.186683706185335
20,3.8868414463090795,56.868686868686865,0.5301841124840391,5.991224745068878
20,4.066643053298704,57.22222222222222,0.5107387981195006,6.211805408006819
20,4.038401373275961,57.57575757575758,0.5177972154982335,6.225819937281859
20,4.336971895309764,57.92929292929293,0.47705209835617524,6.718787795602291
20,4.119479318388367,58.282828282828284,0.5137382816722504,6.05717032875871
20,4.159624143742352,58.63636363636364,0.5117420398347318,6.023405569890093
20,4.364983326482753,58.98989898989899,0.4854605011257446,6.317747244469684
20,4.274487069306361,59.34343434343434,0.5029348265332237,5.889589077224265
20,4.394590991864994,59.696969696969695,0.4890039577488041,6.026402898568404
20,4.37758317193776,60.05050505050505,0.495467282063988,6.006656403776394
20,4.379477271706274,60.4040404040404,0.4989151767092381,5.773476472951023
20,4.357595144984446,60.75757575757576,0.5054915155303994,5.82661498440738
20,4.628965821893198,61.111111111111114,0.4681396907793676,5.991321977779818
20,4.614148431410021,61.464646464646464,0.4750306476007647,5.895676410888905
20,4.5590600032853885,61.81818181818181,0.4877599549681938,5.547304581646473
20,4.606167889754987,62.17171717171717,0.4845881787612285,5.533170077145581
20,4.765577182320758,62.525252525252526,0.46318827087265535,6.020861072643201
20,4.634323551616018,62.878787878787875,0.48819573667730753,5.3004078231455996
20,4.953444560939433,63.23232323232323,0.43943388307870224,6.0239902497760935
20,4.815017591760007,63.58585858585859,0.46836817777686435,5.728850827773828
20,4.739158323555464,63.93939393939394,0.4842878090862698,5.254883456636972
20,4.8960996619111,64.2929292929293,0.46388240675339776,5.630529282892249
20,4.765943649863832,64.64646464646464,0.48800401313728503,5.239892299682567
20,4.898633326898781,65.0,0.47207147579857717,5.240957067806943
25,0.33961811784979,42.37373737373737,0.15744575524985288,1.4193916103619142
25,0.564880252501462,42.72727272727273,0.2373207422038665,2.18934663975166
25,0.7476283127114508,43.08080808080808,0.2958597615474165,2.79836356061757
25,0.8816522261524196,43.43434343434343,0.33472302974485774,3.061961847143638
25,1.0017321199344926,43.78787878787879,0.3667106138758965,3.3268553849872973
25,1.1072017216293562,44.141414141414145,0.39250017909528395,3.565470324123646
25,1.2081151093645217,44.494949494949495,0.41531239648717505,3.9419675913098384
25,1.39068254839396,44.848484848484844,0.4541557062571287,4.41772950120097
25,1.4552884856214707,45.2020202020202,0.4651093822328403,4.547456215672054
25,1.5258699720660565,45.55555555555556,0.47654865638315963,4.640758371240299
25,1.6066768670282559,45.90909090909091,0.48903622272820396,4.6946417485421845
25,1.7029694956894963,46.26262626262626,0.5030416166651429,5.006872672147071
25,1.8207244754564738,46.61616161616162,0.518720823136935,5.002719872187816
25,1.8679344811583833,46.96969696969697,0.5232907809195507,5.014458807456072
25,1.9300267574566297,47.32323232323232,0.5294811001603956,5.173532892340798
25,2.0561402732274177,47.67676767676768,0.5422523174996993,5.382911135135494
25,2.0780540013963225,48.03030303030303,0.542941636507915,5.309705954507778
25,2.1499166950634194,48.38383838383838,0.5484441475375439,5.353306052520562
25,2.242830582159966,48.73737373737374,0.5550244958978742,5.456694466372919
25,2.3485933081772092,49.09090909090909,0.5613287078573197,5.381903696557519
25,2.4595168124781828,49.44444444444444,0.566428108217923,5.66887460420211
25,2.4785265870901245,49.7979797979798,0.5664931339935031,5.5917252690655
25,2.503237287032133,50.151515151515156,0.5668106137572813,5.503258051025159
25,2.5349763145042643,50.505050505050505,0.5674100314736297,5.704605149255054
25,2.599065467199423,50.858585858585855,0.5691350622527357,5.426727837331947
25,2.749662343027113,51.21212121212121,0.5720666997422835,6.016537566626377
25,2.662103101760266,51.56565656565657,0.5699615126492575,5.578737491202963
25,2.7218584463492896,51.91919191919192,0.5709981973228818,5.5642581565733895
25,2.821511005096527,52.27272727272727,0.5722093015318988,5.746569326175608
25,2.9783657944152755,52.62626262626263,0.5718125984962004,5.6347409134109725
25,2.9420936231032337,52.97979797979798,0.5723469307669323,5.594243537898612
25,3.057060604887794,53.33333333333333,0.5711515547657184,5.70226089244949
25,3.035302009102306,53.68686868686869,0.5718547086287167,5.442455279635884
25,3.1555453776769884,54.04040404040404,0.5697291134165164,5.499322215682507
25,3.1105495064873403,54.39393939393939,0.5712922058397261,5.314731813278497
25,3.2362250332774227,54.74747474747475,0.5684746996194777,5.542695096840347
25,3.269320092332663,55.101010101010104,0.5680399923010951,5.530616462030008
25,3.2750409481214455,55.45454545454545,0.5685767724713522,5.406654222354038
25,3.433190790486903,55.80808080808081,0.5625055144216395,5.583265977163347
25,3.4030784870141537,56.161616161616166,0.5651219790046982,5.48363254427455
25,3.413851613590022,56.515151515151516,0.565605867213092,5.2291585093287525
25,3.519870575635326,56.868686868686865,0.5613200349955941,5.331294274386544
25,3.5128144359159825,57.22222222222222,0.5628950256279738,5.494135909269788
25,3.5976394976389376,57.57575757575758,0.5593244183580252,5.142282597177664
25,3.7629436098308573,57.92929292929293,0.5491231930575624,5.5869368669242006
25,3.6415784896449277,58.282828282828284,0.5593390705993128,5.443826598659827
25,3.7140792637880975,58.63636363636364,0.5561331437302512,5.218223612238393
25,3.8532109515341686,58.98989898989899,0.5473747695496922,5.256982508260775
25,3.9191899458116928,59.34343434343434,0.5436917344671797,5.460018194900877
25,3.793493356724846,59.696969696969695,0.5553156655339707,5.1459754801196755
25,3.912790469708934,60.05050505050505,0.5481622628728782,5.390919951869879
25,4.070586976741046,60.4040404040404,0.5361272952767898,5.460462314088251
25,4.247340496323151,60.75757575757576,0.5195104477556255,5.659269742875597
25,4.051527482018012,61.111111111111114,0.5423286027433162,5.173608441714136
25,4.156629377812129,61.464646464646464,0.534700947154451,5.121603795923334
25,4.238517493361966,61.81818181818181,0.5287757975860585,5.007644448986588
25,4.231240439758028,62.17171717171717,0.5320341617313225,4.973591913285259
25,4.368982624060289,62.525252525252526,0.5197339893295981,4.969516354338181
25,4.247565436084869,62.878787878787875,0.5351535583069074,4.998184557111001
25,4.346039525300773,63.23232323232323,0.5276732353915142,4.911734889760326
25,4.426138254623123,63.58585858585859,0.5216447031696528,4.988953240605049
25,4.375438258981702,63.93939393939394,0.5296448980364198,4.901640879457513
25,4.592123012842467,64.2929292929293,0.5078963101879289,4.925860559985742
25,4.668886107622308,64.64646464646464,0.5013173784717136,4.964206301601467
25,4.7422166097379534,65.0,0.49494711285871346,5.386449597028606
30,0.24974275542185356,46.26262626262626,0.11490189462944787,0.8304380798701383
30,0.4946320468672768,46.61616161616162,0.1980976739710524,1.5490365307634837
30,0.7008142269555746,46.96969696969697,0.2619413715797932,2.0273066853455712
30,0.8938959721428525,47.32323232323232,0.3164250238913453,2.377336398673911
30,0.9894256798053476,47.67676767676768,0.34049989662165536,2.694713688670602
30,1.0956329540732548,48.03030303030303,0.36592065851676303,2.7285909846962753
30,1.2796518597672826,48.38383838383838,0.40770264691415875,3.2409336555632686
30,1.3733589655803002,48.73737373737374,0.4261320252323121,3.388099783426247
30,1.4444198736392815,49.09090909090909,0.4387843605676157,3.4838038505383215
30,1.5891404582673434,49.44444444444444,0.464609741221526,3.6977497013736316
30,1.709597458017775,49.7979797979798,0.483596084480409,3.9602446742228437
30,1.7133815336958904,50.151515151515156,0.4822115644408133,3.8761967761335088
30,1.8345938166996907,50.505050505050505,0.499406306378267,3.943167236243487
30,1.8763157765439764,50.858585858585855,0.503645743480063,3.9678852009562022
30,2.0616110968446018,51.21212121212121,0.5263123017264016,4.389293678516597
30,2.1696243097237944,51.56565656565657,0.5367834893327923,4.26724476121169
30,2.1908850696320585,51.91919191919192,0.5374454269794188,4.454689615418685
30,2.1374207011324344,52.27272727272727,0.5301041182571302,4.171809235534358
30,2.2595458405695763,52.62626262626263,0.5412915659587096,4.311554844462294
30,2.448898065966495,52.97979797979798,0.5557999063692798,4.785515048067491
30,2.386394028701897,53.33333333333333,0.549812842388103,4.4351341294319395
30,2.5025417116260953,53.68686868686869,0.5572324303955932,4.697167403978327
30,2.6097604851768783,54.04040404040404,0.5626759068063032,4.697343393515753
30,2.546926053185622,54.39393939393939,0.5579772263728439,4.551909754927984
30,2.6707634722551257,54.74747474747475,0.5640443734234627,4.642204979778162
30,2.631374908554757,55.101010101010104,0.5610614571080738,4.233680340572242
30,2.815825407491858,55.45454545454545,0.5685578567940038,4.616907801734121
30,2.932821214816014,55.80808080808081,0.5711371965155141,4.703088123007453
30,2.8824058498392056,56.161616161616166,0.5694973539841346,4.548880724610702
30,2.9635297459070817,56.515151515151516,0.5710126284257612,4.71954912829549
30,3.038825164782583,56.868686868686865,0.5719080280625769,4.808403338505815
30,3.0970238353089434,57.22222222222222,0.5722683247327827,4.609196430923873
30,3.091337830212461,57.57575757575758,0.5720667141128318,4.464201016848701
30,3.2932644283537806,57.92929292929293,0.5716076387985642,4.802227475499641
30,3.2757931547068675,58.282828282828284,0.5720682052137375,4.5744946298922295
30,3.366745896786652,58.63636363636364,0.5710442489901548,4.62143136115149
30,3.46029566969186,58.98989898989899,0.5692922354018995,4.680854601930135
30,3.488740158011904,59.34343434343434,0.5690675518909893,4.692128848769455
30,3.4322394327555914,59.696969696969695,0.5709563993945049,4.529364161625635
30,3.634844988940391,60.05050505050505,0.5652897351505273,4.59880622467784
30,3.7030720746735284,60.4040404040404,0.5631445831898192,4.811629914250948
30,3.6523602432490803,60.75757575757576,0.5663230881518737,4.652144050550551
30,3.5909352681836517,61.111111111111114,0.5691170554893765,4.452000438486659
30,3.791104421682931,61.464646464646464,0.5620055258244934,4.480075378128563
30,3.868780825449378,61.81818181818181,0.5589772938772588,4.69968204850629
30,3.9674754560404892,62.17171717171717,0.5542115496070444,4.675479544302415
30,3.9659464444443344,62.525252525252526,0.5557821426953394,4.757239284421371
30,4.06580638696891,62.878787878787875,0.5505055284911988,4.45578786628053
30,4.044844659772396,63.23232323232323,0.5535668020391503,4.482925370501872
30,4.0215722741587525,63.58585858585859,0.5565033818815837,4.345692890157779
30,4.06695280349601,63.93939393939394,0.5550702316410897,4.31719145270996
30,4.088462383314363,64.2929292929293,0.5551320364314549,4.35292836610068
30,4.142536881688337,64.64646464646464,0.5530886522148507,4.3181991480083015
30,4.267815746796215,65.0,0.5456803271052015,4.311495880419281
35,0.41688475104021866,50.151515151515156,0.1621877357482918,1.0505039099160736
35,0.6352921570511099,50.505050505050505,0.2278326394730379,1.5173781766429177
35,0.8183538981747521,50.858585858585855,0.27844996798826643,1.8199433036226138
35,0.9678225671901559,51.21212121212121,0.3165456806387978,2.16296664357125
35,1.1353008836626413,51.56565656565657,0.3562552513428904,2.342628857051059
35,1.2454146253252167,51.91919191919192,0.3798793834960744,2.5981847390774293
35,1.329994825715298,52.27272727272727,0.3965702141453592,2.613017429714778
35,1.4992289359393551,52.62626262626263,0.4293252780737142,2.950438489680824
35,1.5581937584650443,52.97979797979798,0.43866206131705143,3.013728555917281
35,1.594585855329412,53.33333333333333,0.44347976370816616,2.8277104356584877
35,1.7901569570312954,53.68686868686869,0.4752556072415409,3.304278094962631
35,1.8055997672644164,54.04040404040404,0.47583836590902523,3.3315408321580846
35,1.9499647479761772,54.39393939393939,0.4957622292155155,3.483963207064819
35,2.0100364755048536,54.74747474747475,0.5023286142197589,3.444952380602748
35,2.104798636874511,55.101010101010104,0.5129483270909303,3.5785751339861207
35,2.123532834288921,55.45454545454545,0.5135955793983312,3.5375672883574887
35,2.2460386691818,55.80808080808081,0.5262478504828602,3.4831296078222844
35,2.303770949234788,56.161616161616166,0.5308666974919095,3.540989292149773
35,2.4574849182731278,56.515151515151516,0.5440096798949092,3.8414275028881804
35,2.4482872301072196,56.868686868686865,0.5418762792000122,3.7311205157562477
35,2.6995445505565527,57.22222222222222,0.5591872865596307,4.113663522063197
35,2.6366617182790812,57.57575757575758,0.5541555445201154,3.877860645531661
35,2.7016231507575297,57.92929292929293,0.5573145072220083,3.942712113580936
35,2.7230389300935998,58.282828282828284,0.5576157159225591,3.8419354701759203
35,2.764546380525992,58.63636363636364,0.5590890703375749,3.857055727375618
35,2.972951613275098,58.98989898989899,0.5678294073218064,4.011819108661409
35,2.862500536238992,59.34343434343434,0.5625115628650236,3.985036521122703
35,2.9283181627738224,59.696969696969695,0.5647536774223467,3.7741370636276
35,3.0339633956780387,60.05050505050505,0.5680778820874389,3.9812908047520885
35,3.13623680795709,60.4040404040404,0.5703771544832026,3.983488819291367
35,3.197763050529695,60.75757575757576,0.571220706100862,3.923480328076105
35,3.2853975839204304,61.111111111111114,0.5721047503331744,3.9857132494177328
35,3.322812720448496,61.464646464646464,0.5722443456686767,3.90398285450877
35,3.42966874996185,61.81818181818181,0.5723600303575594,4.178460471738955
35,3.4390267993151626,62.17171717171717,0.5723931361491766,3.9533175487180086
35,3.581080700138355,62.525252525252526,0.5712003881210401,4.012628132807336
35,3.5566365397004005,62.878787878787875,0.5718356911619629,3.9365929308634304
35,3.65710877307882,63.23232323232323,0.5705334602016796,3.948007248665049
35,3.6237491859863202,63.58585858585859,0.5714823312652302,4.152831373715151
35,3.664014332934068,63.93939393939394,0.5711681018211956,3.8671879754752165
35,3.7672181368409,64.2929292929293,0.5694009477628043,4.055187464857623
35,3.817700731150863,64.64646464646464,0.5685825382311869,3.8868286038235422
35,3.921605941505494,65.0,0.5657901727119794,4.007068967550496
