head_m,frequency_hz,flow_m3h,true_efficiency,proxy_value
20,61.81818181818181,4.511943268949009,0.49467987166070376,5.763690047097274
20,62.17171717171717,4.669032378323323,0.4747402866825378,5.611456652816754
20,62.525252525252526,4.67921567889147,0.47734287747669785,5.755166285714303
20,62.878787878787875,4.788503490703016,0.463866415827857,5.779868512749813
20,63.23232323232323,4.87303553834439,0.4539891352195038,6.058207040766573
20,63.58585858585859,4.967863188357458,0.4418855471401548,6.029645142456209
20,64.2929292929293,4.825388007329524,0.47519843859336847,5.371924103213885
20,64.64646464646464,4.886409333728475,0.4697921435342373,5.445156548226304
25,42.37373737373737,0.345500417136588,0.15965966782755658,1.5020158483370687
25,42.72727272727273,0.564364898223682,0.23714339832484374,2.1463246462810943
25,43.08080808080808,0.7381323725427326,0.2928533640431185,2.633225309992348
25,43.43434343434343,0.861194986398718,0.328670934291677,3.1006514446955733
25,43.78787878787879,1.0000188201043367,0.3662398989700414,3.4529884065553667
25,44.141414141414145,1.140487218272016,0.4009715089610088,3.8491319355000417
25,44.494949494949495,1.2477976127320938,0.4247273209314237,4.095981024668341
25,44.848484848484844,1.332750245044401,0.4416923762609675,4.239670419143328
25,45.2020202020202,1.4647543425469274,0.46699227406995536,4.501742940462299
25,45.55555555555556,1.5255201403253305,0.47648278085405915,4.548904895461038
25,45.90909090909091,1.6428953032036642,0.4952730723232571,4.699558600323936
25,46.26262626262626,1.69590804876049,0.5019090281421092,4.8817115409169
25,46.61616161616162,1.8486613502355893,0.5225847362397567,5.170580320321607
25,46.96969696969697,1.9434346921615295,0.5329119552794637,5.4056123170538415
25,47.32323232323232,1.8952016051472167,0.5250320333697454,5.1090676003812145
25,47.67676767676768,1.995079905532226,0.5355351758756425,5.3202170097744945
25,48.03030303030303,2.0135920506835197,0.5359593864178026,5.072789266960818
25,48.38383838383838,2.1489519563086468,0.5483548726557576,5.242608099809603
25,48.73737373737374,2.148851763295371,0.5468808380423461,5.311160163437015
25,49.09090909090909,2.412251837811204,0.5649719005217512,5.614785126737602
25,49.44444444444444,2.3637004448235808,0.5612158584575638,5.460405568467716
25,49.7979797979798,2.472663330443102,0.56622313269972,5.4883756694437045
25,50.151515151515156,2.474009685891962,0.5654517512153673,5.604750159967083
25,50.505050505050505,2.6728912810425016,0.5715029629954619,5.769065368330007
25,50.858585858585855,2.5378657405922214,0.5667817578241413,5.478880109641699
25,51.21212121212121,2.685319858508575,0.5710097775746064,5.615919868306983
25,51.56565656565657,2.643106990170371,0.5693902025857118,5.3745108937791946
25,51.91919191919192,2.7567044780662555,0.571652488881204,5.598402808172568
25,52.27272727272727,2.8956636246278715,0.5723785511412754,5.5790897714871655
25,52.62626262626263,2.8743598409984803,0.5723976592924561,5.568831780656133
25,52.97979797979798,2.943302822719593,0.5723408398050147,5.476791950969707
25,53.33333333333333,3.0535425335094586,0.5712216780832978,5.6927203292061135
25,53.68686868686869,3.08177675882977,0.5710605638351974,5.595368062561057
25,54.04040404040404,3.211205102216133,0.5678585421827096,5.854030634301175
25,54.39393939393939,3.0740563376032695,0.5718707353169012,5.341168542166317
25,54.74747474747475,3.248805889657637,0.5680229572909125,5.5580228478129925
25,55.101010101010104,3.3001455869993306,0.5668384958794332,5.595194317602007
25,55.45454545454545,3.331093436842969,0.5664293442660283,5.450836647765169
25,55.80808080808081,3.279784826186483,0.5691026482591997,5.477001267492944
25,56.161616161616166,3.4382292951282727,0.5633931447089341,5.5026967001448455
25,56.515151515151516,3.4417758635599047,0.5643010277765604,5.286535043998209
25,56.868686868686865,3.570369614282138,0.5582556033224423,5.493102039946989
25,57.22222222222222,3.5753073095674908,0.559339272806927,5.475901450437413
25,57.57575757575758,3.719706994136832,0.5507597932843422,5.590014104241398
25,57.92929292929293,3.822459674641381,0.5439948815779014,5.529325386628275
25,58.282828282828284,3.849719694625151,0.5436396599309263,5.46108603061419
25,58.63636363636364,3.7068322752892904,0.5566161996087725,5.179982134822488
25,58.98989898989899,3.949705667138839,0.5386632174265569,5.467376495669259
25,59.34343434343434,3.838202132816072,0.5504285006742813,5.167650074808419
25,59.696969696969695,3.968317866153882,0.5413659352324317,5.31586138609075
25,60.05050505050505,3.9220353354269206,0.5474119402467723,5.290314504648487
25,60.4040404040404,4.15640614858757,0.5271483204999516,5.485274940193537
25,60.75757575757576,4.049490000556763,0.5403933426146871,4.988566721304574
25,61.111111111111114,4.141981389831623,0.5337740956505018,5.37794752409598
25,61.464646464646464,4.2595907559083175,0.5238015216275487,5.248405904138124
25,61.81818181818181,4.251674562765984,0.5273684766168999,5.431953843034641
25,62.17171717171717,4.233698384966461,0.5317847794471047,5.035384834791772
25,62.525252525252526,4.295520650471821,0.5278771014891391,5.248517156304871
25,62.878787878787875,4.428299562919362,0.5156723695004805,4.869254227799858
25,63.23232323232323,4.388934658316465,0.523047907813587,5.315958944682281
25,63.58585858585859,4.641693413019581,0.4945776450141669,5.44890270296364
25,63.93939393939394,4.49051922360454,0.5171299454221416,4.902155210202983
25,64.2929292929293,4.699628864004081,0.4937020271870932,5.118074716562552
25,64.64646464646464,4.690523347670918,0.49845357753360814,5.045133678835089
25,65.0,4.514529507406631,0.5227352704694893,4.670479040718857
30,46.26262626262626,0.24452979152628138,0.11303554176663161,0.8124728546226768
30,46.61616161616162,0.5102285132403983,0.2032199249024724,1.532868969494598
30,46.96969696969697,0.7020358699412349,0.26231222814740945,1.9842327184605066
30,47.32323232323232,0.8409996704604047,0.30151492963423193,2.2813876516665603
30,47.67676767676768,1.0147453392960157,0.3471773759614284,2.7224901652082782
30,48.03030303030303,1.1407552636062248,0.37710277876985826,2.990945849586869
30,48.38383838383838,1.2503947866079648,0.40103940107499225,3.0601259778754892
30,48.73737373737374,1.3536521030420303,0.42191285387037847,3.2584813571765867
30,49.09090909090909,1.4112315554171206,0.43197465338254876,3.402600731195482
30,49.44444444444444,1.5328127185890197,0.4540825487846107,3.6263699597184775
30,49.7979797979798,1.7235510640151646,0.48590319104349916,3.958997591727722
30,50.151515151515156,1.7559446716176943,0.48916389695747825,4.002435764350318
30,50.505050505050505,1.8161132881280253,0.4966124224394692,3.925253464013578
30,50.858585858585855,1.949366800770321,0.513841408455117,4.2697125656889074
30,51.21212121212121,2.055274128234711,0.525553735653251,4.205457513415336
30,51.56565656565657,2.06491891799025,0.5250100336650556,4.4367243052392755
30,51.91919191919192,2.05849527983526,0.5225275225737428,4.017828569067653
30,52.27272727272727,2.2608840248548647,0.5428735287422788,4.461332482767957
30,52.62626262626263,2.227076993508996,0.5380895783207088,4.40025512388767
30,52.97979797979798,2.2826790415439233,0.5420480962019062,4.388848756338535
30,53.33333333333333,2.4588280622484837,0.5553462425790996,4.544220188496074
30,53.68686868686869,2.468666364926202,0.5548861953926254,4.509277664607523
30,54.04040404040404,2.5345043480630567,0.558243848610611,4.4425164745417645
30,54.39393939393939,2.6715162345313335,0.5649102930847751,4.51926565742635
30,54.74747474747475,2.67323884070022,0.5641654133777285,4.55052425518654
30,55.101010101010104,2.660485036509198,0.5626499023527431,4.589738484803564
30,55.45454545454545,2.7380696900259465,0.5655601582021414,4.393038972216373
30,55.80808080808081,2.931438992058292,0.5711106461767914,4.623786534497474
30,56.161616161616166,2.8180518902561165,0.5673786794387133,4.474881935790126
30,56.515151515151516,2.9515224577774917,0.5707655156840482,4.710601487482012
30,56.868686868686865,3.04537530835115,0.5719830627791981,4.57178906471947
30,57.22222222222222,3.1857175186989792,0.5723057355184133,4.720737121328451
30,57.57575757575758,3.1666413198111942,0.5724222393782867,4.736425134029379
30,57.92929292929293,3.1744537752143067,0.572417429000711,4.608224297235646
30,58.282828282828284,3.1728132636715456,0.5723633599524569,4.636093050178713
30,58.63636363636364,3.329442087920912,0.57166564787725,4.706284446100494
30,58.98989898989899,3.3498411144624374,0.571661066621053,4.473187583335655
30,59.34343434343434,3.5428266175751033,0.5672680526324518,4.53022252676966
30,59.696969696969695,3.543571623454076,0.5679872050485814,4.695635185033225
30,60.05050505050505,3.5387440235926864,0.5688156115343452,4.569692852560536
30,60.4040404040404,3.5175789585255566,0.5699724558176203,4.373705361582938
30,60.75757575757576,3.760491117119131,0.5613243535787137,4.8479986142917735
30,61.111111111111114,3.5895739412558143,0.5691558637145715,4.377518746964874
30,61.464646464646464,3.6935495597565886,0.5663740041798668,4.429067716387124
30,61.81818181818181,3.6875934156825805,0.567372903564438,4.359085152144327
30,62.17171717171717,3.8255743304968233,0.5624609202563842,4.533424195840136
30,62.525252525252526,3.8157751979533767,0.5639448773852073,4.325165379450273
30,62.878787878787875,4.008199336476654,0.5545020665969734,4.532860458668845
30,63.23232323232323,3.9331609592525916,0.5603036345774826,4.5118274657896436
30,63.58585858585859,3.935323064176967,0.5613355456665723,4.267944650662709
30,63.93939393939394,4.043286886606994,0.5565426351048203,4.337509795181681
30,64.2929292929293,4.230509599796204,0.544954042268635,4.541523795658449
30,64.64646464646464,4.235356134909372,0.5464025709271908,4.485425648750693
30,65.0,4.092158815244115,0.5576118189014755,4.205185795086959
35,50.151515151515156,0.4259016017939517,0.16504185086646367,1.0767622431103345
35,50.505050505050505,0.6201302777350406,0.22335898740754512,1.4377481830022567
35,50.858585858585855,0.8402164485113908,0.28442248946341186,1.9448338520496324
35,51.21212121212121,0.9805831393151059,0.319821120437678,2.0396847158520557
35,51.56565656565657,1.1231922095293734,0.35336333959066807,2.3973882714563985
35,51.91919191919192,1.2184141410911167,0.3737596148958724,2.515067974316759
35,52.27272727272727,1.3537865586247249,0.4016534729583032,2.7771004702898208
35,52.62626262626263,1.4023365188682542,0.4098720341494675,2.704840861561586
35,52.97979797979798,1.5129102910028112,0.4300241480490601,2.9107991422583814
35,53.33333333333333,1.6745065589959303,0.45779466906754984,3.169669949135087
35,53.68686868686869,1.7771013894555743,0.4731467745985606,3.2770712936634245
35,54.04040404040404,1.8599179873801062,0.48431138625979997,3.473445609021075
35,54.39393939393939,1.9608938220815153,0.4973103490436235,3.351520345749932
35,54.74747474747475,1.9906525452325614,0.49967606544317167,3.396954432485508
35,55.101010101010104,2.0235547864577472,0.5024011665280781,3.3445434101780323
35,55.45454545454545,2.1703904692223035,0.5192470123962842,3.6464832963287552
35,55.80808080808081,2.2242079924697675,0.5238283555020069,3.6463043381097675
35,56.161616161616166,2.3528228709738626,0.5357975707597885,3.7342521965790514
35,56.515151515151516,2.4589090326645344,0.5441318257895207,3.7388286116626785
35,56.868686868686865,2.4402178660309444,0.5411595682860721,3.692217768632271
35,57.22222222222222,2.5407786385306173,0.5482978921656207,3.824872274512592
35,57.57575757575758,2.671122029010729,0.5564310851860512,3.990186184128341
35,57.92929292929293,2.7025900023201395,0.557374195264531,3.9038344734769805
35,58.282828282828284,2.7294734631418804,0.558004570493186,3.9042965462881494
35,58.63636363636364,2.843019645730287,0.5632259176634032,3.8934674081058933
35,58.98989898989899,2.77204329167087,0.5585602680436044,3.763974745325015
35,59.34343434343434,2.813361310930847,0.5599537605431578,3.743608026032903
35,59.696969696969695,2.999354784355982,0.5675148915876538,3.8462562451518867
35,60.05050505050505,3.0182084088873182,0.5675523718647559,3.871396692868752
35,60.4040404040404,3.017031462741189,0.5668854687761599,3.7625714659970706
35,60.75757575757576,3.1469334277532393,0.5702044665272191,3.911849550663701
35,61.111111111111114,3.188178754808835,0.5706981647920311,3.8276815124035104
35,61.464646464646464,3.3352628290741864,0.5723160990252574,4.094741447652339
35,61.81818181818181,3.263231067282311,0.5713763412717344,3.8150500573013426
35,62.17171717171717,3.2968518112238274,0.5715953098525657,4.003014944935057
35,62.525252525252526,3.571767931718018,0.5713527402527966,4.1109836301300104
35,62.878787878787875,3.5045164730796747,0.5722847865116918,4.0626210762773685
35,63.23232323232323,3.4745655872599004,0.5724227365035734,3.916482695857245
35,63.58585858585859,3.730279664828731,0.5692818264873408,4.1096989400975525
35,63.93939393939394,3.6861735603323695,0.5707691613414209,3.8001642437135024
35,64.2929292929293,3.8006833819228354,0.5684684887089092,4.013935094129621
35,64.64646464646464,3.7696961164905205,0.5698534161122358,3.9830490772058953
35,65.0,3.8019645419221355,0.569570177936803,3.959047528344723
